release,physical_object_id,object_id,object_class,growth_ranking_eligible_flag,product_kind,product_status,status_reason,path
v3,HZA-JADES-1181-28746,JADES_1181_28746,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-jades-1181-28746.png
v3,HZA-RUBIES-UDS-63139,RUBIES-UDS-63139,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-63139.png
v3,HZA-JADES-1180-16375,JADES_1180_16375,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-jades-1180-16375.png
v3,HZA-GN-53757,GN-53757,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gn-53757.png
v3,HZA-UNCOVER-45924,UNCOVER-45924,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-uncover-45924.png
v3,HZA-RUBIES-UDS-48507,RUBIES-UDS-48507,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-48507.png
v3,HZA-J2232P2930-BHAE-2,J2232P2930-BHAE-2,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j2232p2930-bhae-2.png
v3,HZA-CEERS-1244,CEERS-1244,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-ceers-1244.png
v3,HZA-CEERS-01665,CEERS-01665,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-ceers-01665.png
v3,HZA-CEERS-01236,CEERS-01236,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-ceers-01236.png
v3,HZA-AURORA-1914-8769,AURORA_1914_8769,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-aurora-1914-8769.png
v3,HZA-J0647-1045,J0647-1045,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0647-1045.png
v3,HZA-RUBIES-EGS-29489,RUBIES-EGS-29489,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-29489.png
v3,HZA-GS-200679,GS-200679,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gs-200679.png
v3,HZA-GTO-1215-1472,GTO_1215_1472,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gto-1215-1472.png
v3,HZA-GTO-1215-6001,GTO_1215_6001,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gto-1215-6001.png
v3,HZA-GLASS-150029,GLASS-150029,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-glass-150029.png
v3,HZA-J0148-12884,J0148-12884,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0148-12884.png
v3,HZA-VALENTINO-3567-51909,VALENTINO_3567_51909,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-valentino-3567-51909.png
v3,HZA-GTO-1213-3848,GTO_1213_3848,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gto-1213-3848.png
v3,HZA-GDS-1210-9515,GDS_1210_9515,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gds-1210-9515.png
v3,HZA-NEXUS-OBS3-5105-10835,nexus-obs3_5105_10835,broad_line_agn,False,seedredshift_mass_map,no_inference_status_panel,missing_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-nexus-obs3-5105-10835.png
v3,HZA-RUBIES-UDS-19484,RUBIES-UDS-19484,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-19484.png
v3,HZA-GN-20621,GN-20621,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gn-20621.png
v3,HZA-GTO-1215-4446,GTO_1215_4446,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gto-1215-4446.png
v3,HZA-J0100-12446,J0100-12446,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0100-12446.png
v3,HZA-GOODSN-1211-2066,GOODSN_1211_2066,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goodsn-1211-2066.png
v3,HZA-J2232P2930-BHAE-3,J2232P2930-BHAE-3,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j2232p2930-bhae-3.png
v3,HZA-GLIMPSE-7404,GLIMPSE-7404,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-glimpse-7404.png
v3,HZA-RUBIES-4233-42658,RUBIES_4233_42658,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-4233-42658.png
v3,HZA-RUBIES-UDS-182791,RUBIES-UDS-182791,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-182791.png
v3,HZA-GS-172975,GS-172975,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gs-172975.png
v3,HZA-GS-8083,GS-8083,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gs-8083.png
v3,HZA-EGS-4106-71365,EGS_4106_71365,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-egs-4106-71365.png
v3,HZA-RUBIES-4233-48449,RUBIES_4233_48449,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-4233-48449.png
v3,HZA-GS-38562,GS-38562,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gs-38562.png
v3,HZA-VALENTINO-3567-1552,VALENTINO_3567_1552,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-valentino-3567-1552.png
v3,HZA-JADES-1181-39353,JADES_1181_39353,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-jades-1181-39353.png
v3,HZA-RUBIES-EGS-45599,RUBIES-EGS-45599,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-45599.png
v3,HZA-J0923P0402-BHAE-1,J0923P0402-BHAE-1,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0923p0402-bhae-1.png
v3,HZA-J1526M2050-BHAE-2,J1526M2050-BHAE-2,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j1526m2050-bhae-2.png
v3,HZA-J1526M2050-BHAE-3,J1526M2050-BHAE-3,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j1526m2050-bhae-3.png
v3,HZA-RUBIES-EGS-6411,RUBIES-EGS-6411,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-6411.png
v3,HZA-SKYFIRE-504101,SKYFIRE-504101,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-504101.png
v3,HZA-J1120-14389,J1120-14389,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j1120-14389.png
v3,HZA-J0910M0414-BHAE-1,J0910M0414-BHAE-1,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0910m0414-bhae-1.png
v3,HZA-J2132P1217-BHAE-1,J2132P1217-BHAE-1,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j2132p1217-bhae-1.png
v3,HZA-J0100-2017,J0100-2017,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0100-2017.png
v3,HZA-J0100-15157,J0100-15157,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0100-15157.png
v3,HZA-J2002M3013-BHAE-1,J2002M3013-BHAE-1,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j2002m3013-bhae-1.png
v3,HZA-RUBIES-EGS-42232,RUBIES-EGS-42232,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-42232.png
v3,HZA-UNCOVER-38108,UNCOVER-38108,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-uncover-38108.png
v3,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-46985.png
v3,HZA-J1120-7546,J1120-7546,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j1120-7546.png
v3,HZA-RUBIES-EGS-17146,RUBIES-EGS-17146,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-17146.png
v3,HZA-SKYFIRE-23961,SKYFIRE-23961,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-23961.png
v3,HZA-SKYFIRE-26079,SKYFIRE-26079,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-26079.png
v3,HZA-J1148-18404,J1148-18404,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j1148-18404.png
v3,HZA-J0148-4214,J0148-4214,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0148-4214.png
v3,HZA-SKYFIRE-17484,SKYFIRE-17484,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-17484.png
v3,HZA-J0229M0808-BHAE-2,J0229M0808-BHAE-2,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-j0229m0808-bhae-2.png
v3,HZA-JADES-1181-68797,JADES_1181_68797,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-jades-1181-68797.png
v3,HZA-SKYFIRE-9382,SKYFIRE-9382,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-9382.png
v3,HZA-RUBIES-4233-166271,RUBIES_4233_166271,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-4233-166271.png
v3,HZA-GS-159717,GS-159717,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gs-159717.png
v3,HZA-RUBIES-EGS-61496,RUBIES-EGS-61496,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-61496.png
v3,HZA-GOODS-N-15498,GOODS-N-15498,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goods-n-15498.png
v3,HZA-SKYFIRE-3519,SKYFIRE-3519,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-3519.png
v3,HZA-SKYFIRE-12630,SKYFIRE-12630,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-12630.png
v3,HZA-THRILS-44774,THRILS-44774,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-thrils-44774.png
v3,HZA-THRILS-49400,THRILS-49400,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-thrils-49400.png
v3,HZA-VALENTINO-3567-44330,VALENTINO_3567_44330,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-valentino-3567-44330.png
v3,HZA-GOODS-N-14409,GOODS-N-14409,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goods-n-14409.png
v3,HZA-DC-873321,DC_873321,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-dc-873321.png
v3,HZA-GN-62309,GN-62309,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gn-62309.png
v3,HZA-GDN-2674-14,GDN_2674_14,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gdn-2674-14.png
v3,HZA-JADES-1181-78773,JADES_1181_78773,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-jades-1181-78773.png
v3,HZA-GDN-2674-32,GDN_2674_32,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gdn-2674-32.png
v3,HZA-RUBIES-4233-148866,RUBIES_4233_148866,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-4233-148866.png
v3,HZA-GOODS-N-4014,GOODS-N-4014,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goods-n-4014.png
v3,HZA-GN-77652,GN-77652,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gn-77652.png
v3,HZA-GOODS-N-13733,GOODS-N-13733,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goods-n-13733.png
v3,HZA-CEERS-2782,RUBIES-EGS-50052,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-ceers-2782.png
v3,HZA-GOODS-N-12839,GOODS-N-12839,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goods-n-12839.png
v3,HZA-SKYFIRE-22814,SKYFIRE-22814,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-22814.png
v3,HZA-RUBIES-EGS-13872,RUBIES-EGS-13872,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-13872.png
v3,HZA-THRILS-40467,THRILS-40467,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-thrils-40467.png
v3,HZA-RUBIES-EGS-42046,RUBIES-EGS-42046,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-42046.png
v3,HZA-SKYFIRE-534080,SKYFIRE-534080,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-534080.png
v3,HZA-SKYFIRE-20952,SKYFIRE-20952,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-20952.png
v3,HZA-RUBIES-UDS-970351,RUBIES-UDS-970351,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-970351.png
v3,HZA-RUBIES-EGS-926125,RUBIES-EGS-926125,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-926125.png
v3,HZA-RUBIES-EGS-60935,RUBIES-EGS-60935,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-egs-60935.png
v3,HZA-DC-848185-A,DC_848185_a,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-dc-848185-a.png
v3,HZA-DC-848185-B,DC_848185_b,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-dc-848185-b.png
v3,HZA-THRILS-101567,THRILS-101567,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-thrils-101567.png
v3,HZA-GOODS-N-16813,GOODS-N-16813,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goods-n-16813.png
v3,HZA-RUBIES-UDS-59971,RUBIES-UDS-59971,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-59971.png
v3,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-29813.png
v3,HZA-SKYFIRE-1867,SKYFIRE-1867,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-1867.png
v3,HZA-GS-204851,GS-204851,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gs-204851.png
v3,HZA-SKYFIRE-2086,SKYFIRE-2086,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-skyfire-2086.png
v3,HZA-GLIMPSE-55241,GLIMPSE-55241,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-glimpse-55241.png
v3,HZA-RUBIES-4233-17604,RUBIES_4233_17604,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-4233-17604.png
v3,HZA-GDN-2674-934,GDN_2674_934,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gdn-2674-934.png
v3,HZA-GLIMPSE-13131,GLIMPSE-13131,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-glimpse-13131.png
v3,HZA-GOODS-N-9771,GOODS-N-9771,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-goods-n-9771.png
v3,HZA-DC-683613,DC_683613,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-dc-683613.png
v3,HZA-DC-519281,DC_519281,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-dc-519281.png
v3,HZA-RUBIES-UDS-172350,RUBIES-UDS-172350,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-rubies-uds-172350.png
v3,HZA-GN-1093,GN-1093,broad_line_agn,True,seedredshift_mass_map,numerical_growth_product,eligible_canonical_numeric_mbh,results/v3/parameter_maps/seedredshift_mass_maps/v3_seedredshift_mass_map_hza-gn-1093.png
